Artist,Title,Air Time
Third World,Lagos Jump,2016-12-07 21:33:00
John Prine,Lake Marie,2016-12-07 21:38:00
Nirvana,Lake Of Fire,2016-12-07 21:45:00
Modest Mouse,Lampshades on Fire,2016-12-07 21:47:00
The Doors,Land Ho!,2016-12-07 21:50:00
Wilson Pickett,Land Of 1000 Dances,2016-12-07 21:55:00
Dixie Chicks,Landslide,2016-12-07 21:58:00
Smashing Pumpkins,Landslide,2016-12-07 22:02:00
Band Of Horses,Laredo,2016-12-07 22:06:00
Hall & Oates,Las Vegas Turnaround,2016-12-07 22:09:00
Cousteau,Last Good Day Of The Year,2016-12-07 22:12:00
Jeff Buckley,Last Goodbye,2016-12-07 22:17:00
Pearl Jam,Last Kiss,2016-12-07 22:21:00
The Strokes,Last Nite,2016-12-07 22:26:00
Pete Yorn,Last Summer,2016-12-07 22:29:00
Pat Metheny Group,Last Train Home,2016-12-07 22:34:00
The Monkees,Last Train To Clarksville,2016-12-07 22:40:00
The Iguanas,Late At Night,2016-12-07 22:44:00
Jackson Browne,Late For The Sky,2016-12-07 22:49:00
Paul Simon,Late In The Evening,2016-12-07 22:55:00
Josh Rouse,Late Night Conversation,2016-12-07 22:59:00
R. E. M.,Laughing,2016-12-07 23:03:00
Jackson Browne,Lawyers In Love,2016-12-07 23:06:00
Warren Zevon,"Lawyers, Guns, And Money",2016-12-07 23:12:00
Strawbs,Lay Down,2016-12-07 23:14:00
Melanie,Lay Down (Candles In The Rain),2016-12-07 23:19:00
Eric Clapton,Lay Down Sally,2016-12-07 23:24:00
Bob Dylan,Lay Lady Lay,2016-12-07 23:28:00
My Morning Jacket,Lay Low,2016-12-07 23:32:00
Derek & The Dominos,Layla,2016-12-07 23:38:00
Jack White,Lazaretto,2016-12-07 23:47:00
X-press 2,Lazy,2016-12-07 23:50:00
Kingfish,Lazy Lightnin',2016-12-08 00:00:00
Bill Withers,Lean On Me,2016-12-08 00:03:00
Foo Fighters,Learn To Fly,2016-12-08 00:07:00
Pink Floyd,Learning To Fly,2016-12-08 00:13:00
Indigo Girls,Least Complicated,2016-12-08 00:17:00
Yes,Leave It,2016-12-08 00:21:00
Peter Paul & Mary,Leaving On A Jet Plane,2016-12-08 00:26:00
Sheryl Crow,Leaving Las Vegas,2016-12-08 00:30:00
Thievery Corporation,Lebanese Blonde,2016-12-08 00:36:00
Jeff Beck,Led Boots,2016-12-08 00:40:00
Alt-J,Left Hand Free,2016-12-08 00:44:00
Suzanne Vega,Left Of Center,2016-12-08 00:47:00
The Replacements,Left Of The Dial,2016-12-08 00:51:00
Peter Tosh,Legalize It,2016-12-08 00:55:00
B-52's,Legal Tender,2016-12-08 01:00:00
The Moody Blues,Legend Of A Mind,2016-12-08 01:04:00
Bob Dylan,Leopard-Skin Pill-Box Hat,2016-12-08 01:10:00
Radiohead,Let Down,2016-12-08 01:15:00
Wings,Let Em In,2016-12-08 01:20:00
Patty Griffin,Let Him Fly,2016-12-08 01:25:00
The Beatles,Let It Be,2016-12-08 01:28:00
The Rolling Stones,Let It Bleed,2016-12-08 01:32:00
Dave Mason,"Let It Go, Let It Flow",2016-12-08 01:39:00
Eric Clapton,Let It Grow,2016-12-08 01:42:00
The Hombres,Let It Out (let It All Hang Out),2016-12-08 01:47:00
Eric Clapton,Let It Rain,2016-12-08 01:49:00
Bachman-Turner Overdrive,Let It Ride,2016-12-08 01:55:00
Ryan Adams,Let It Ride,2016-12-08 02:00:00
Lenny Kravitz,Let Love Rule,2016-12-08 02:03:00
Hope Sandoval & The Warm Inventions,Let Me Get There (feat. Kurt Vile),2016-12-08 02:09:00
Heaven 17,Let Me Go,2016-12-08 02:14:00
Paul McCartney & Wings,Let Me Roll It,2016-12-08 02:18:00
Pete Townshend,Let My Love Open The Door,2016-12-08 02:23:00
B. B. King,Let The Good Times Roll,2016-12-08 02:25:00
JD McPherson,Let The Good Times Roll,2016-12-08 02:31:00
Iris Dement,Let The Mystery Be,2016-12-08 02:34:00
The Head And The Heart,Let's Be Still,2016-12-08 02:37:00
David Bowie,Let's Dance,2016-12-08 02:42:00
The Ramones,Let's Dance,2016-12-08 02:49:00
Marvin Gaye,Let's Get It On,2016-12-08 02:51:00
Chet Baker,Let's Get Lost,2016-12-08 02:55:00
The Kit Kats,Let's Get Lost On A Country Road,2016-12-08 02:59:00
The Cars,Let's Go,2016-12-08 03:02:00
Prince & The Revolution,Let's Go Crazy,2016-12-08 03:05:00
The Cure,Let's Go To Bed,2016-12-08 03:10:00
The Grass Roots,Let's Live For Today,2016-12-08 03:15:00
Pete Townshend,Let's See Action,2016-12-08 03:18:00
The Rolling Stones,Let's Spend The Night Together,2016-12-08 03:24:00
Al Green,Let's Stay Together,2016-12-08 03:28:00
Chubby Checker,Let's Twist Again,2016-12-08 03:31:00
Billy Bragg,Levi Stubb's Tears,2016-12-08 03:33:00
Elton John,Levon,2016-12-08 03:38:00
Three Dog Night,Liar,2016-12-08 03:43:00
The Castaways,"Liar, Liar",2016-12-08 03:47:00
Boz Scaggs,Lido Shuffle,2016-12-08 03:49:00
The Knickerbockers,Lies,2016-12-08 03:53:00
The Thompson Twins,Lies,2016-12-08 03:56:00
XTC,Life Begins At The Hop,2016-12-08 03:59:00
Jim Lauderdale,Life By Numbers,2016-12-08 04:03:00
Stevie Ray Vaughan,Life By The Drop,2016-12-08 04:06:00
Talking Heads,Life During Wartime,2016-12-08 04:09:00
The Dream Academy,Life In A Northern Town,2016-12-08 04:13:00
The Band,Life Is A Carnival,2016-12-08 04:17:00
10cc,Life Is A Minestrone,2016-12-08 04:21:00
Timbuk 3,Life is Hard,2016-12-08 04:26:00
Pete Yorn,Life On A Chain,2016-12-08 04:30:00
David Bowie,Life On Mars?,2016-12-08 04:34:00
Warren Zevon,Life'll Kill Ya,2016-12-08 04:38:00
Joe Walsh,Life's Been Good,2016-12-08 04:40:00
Talking Heads,Lifetime Piling Up,2016-12-08 04:48:00
k. d. lang,Lifted By Love,2016-12-08 04:53:00
The Polyphonic Spree,Light And Day/reach For The Sun,2016-12-08 04:56:00
The Doors,Light My Fire,2016-12-08 05:00:00
Traffic,Light Up Or Leave Me Alone,2016-12-08 05:07:00
Lou Christie,Lightning Strikes,2016-12-08 05:12:00
The Clash,Lightning Strikes,2016-12-08 05:15:00
Peter Wolf,Lights Out,2016-12-08 05:19:00
Neil Young,Like A Hurricane,2016-12-08 05:25:00
Bob Dylan,Like A Rolling Stone,2016-12-08 05:33:00
Jimi Hendrix,Like A Rolling Stone,2016-12-08 05:39:00
Madonna,Like A Virgin,2016-12-08 05:46:00
David Byrne,Like Humans Do,2016-12-08 05:50:00
"10,000 Maniacs",Like The Weather,2016-12-08 05:53:00
Bob Dylan,"Lily, Rosemary And The Jack Of Hearts",2016-12-08 05:58:00
Grant Lee Phillips,Lily-a-passion,2016-12-08 06:09:00
James Blake,Limit To Your Love,2016-12-08 06:14:00
The Cranberries,Linger,2016-12-08 06:21:00
Elvis Costello,Lip Service,2016-12-08 06:25:00
Amos Lee,Listen,2016-12-08 06:28:00
Bruce Cockburn,Listen For The Laugh,2016-12-08 06:31:00
INXS,Listen Like Thieves,2016-12-08 06:37:00
Tom Petty & The Heartbreakers,Listen To Her Heart,2016-12-08 06:40:00
Paul McCartney & Wings,Listen To What The Man Said,2016-12-08 06:43:00
Phoenix,Lisztomania,2016-12-08 06:50:00
Nirvana,Lithium,2016-12-08 06:54:00
Dawes,Little Bit of Everything,2016-12-08 06:59:00
Robin Trower,Little Bit Of Sympathy,2016-12-08 07:04:00
The Black Keys,Little Black Submarines,2016-12-08 07:11:00
Death Cab For Cutie,Little Bribes,2016-12-08 07:15:00
Junior Wells,Little By Little,2016-12-08 07:20:00
Randy Newman,Little Criminals,2016-12-08 07:22:00
The Beach Boys,Little Deuce Coupe,2016-12-08 07:25:00
The Syndicate Of Sound,Little Girl,2016-12-08 07:27:00
Joni Mitchell,Little Green,2016-12-08 07:29:00
Mumford & Sons,Little Lion Man,2016-12-08 07:32:00
Lissie,Little Lovin',2016-12-08 07:38:00
Spin Doctors,Little Miss Can't Be Wrong,2016-12-08 07:42:00
Aaron Lee Tasjan,Little Movies,2016-12-08 07:46:00
Indigo Girls,Little Perennials,2016-12-08 07:52:00
Heart,Little Queen,2016-12-08 07:55:00
Prince,Little Red Corvette,2016-12-08 08:00:00
Loamlands,Little River,2016-12-08 08:05:00
Passion Pit,Little Secrets,2016-12-08 08:09:00
Elvis Presley,Little Sister,2016-12-08 08:14:00
Of Monsters And Men,Little Talks,2016-12-08 08:20:00
Derek & The Dominos,Little Wing,2016-12-08 08:24:00
Jimi Hendrix,Little Wing,2016-12-08 08:29:00
The Avett Brothers,Live and Die,2016-12-08 08:32:00
Paul McCartney & Wings,Live And Let Die,2016-12-08 08:37:00
Beth Orton,Live As You Dream,2016-12-08 08:40:00
Oasis,Live Forever,2016-12-08 08:43:00
The Rolling Stones,Live With Me,2016-12-08 08:50:00
Bob Marley & The Wailers,Lively Up Yourself,2016-12-08 08:53:00
Bob Marley & The Wailers,Lively Up Yourself,2016-12-08 08:59:00
Jackson Browne,Lives In The Balance,2016-12-08 09:05:00
Black Joe Lewis & The Honeybears,Livin' In The Jungle,2016-12-08 09:10:00
Delbert McClinton,Livin' It Down,2016-12-08 09:14:00
The Doobie Brothers,Livin' On The Fault Line,2016-12-08 09:16:00
Electric Light Orchestra,Livin' Thing,2016-12-08 09:22:00
Stevie Wonder,Living For The City,2016-12-08 09:25:00
George Harrison,Living In The Material World,2016-12-08 09:32:00
Jethro Tull,Living In The Past,2016-12-08 09:39:00
Steve Miller Band,Living In The U. S. A.,2016-12-08 09:43:00
Boz Scaggs,Loan Me A Dime,2016-12-08 09:48:00
Graham Parker,Local Girls,2016-12-08 10:01:00
Dr. John,Locked Down,2016-12-08 10:05:00
Creedence Clearwater Revival,Lodi,2016-12-08 10:09:00
The Kinks,Lola,2016-12-08 10:14:00
The Clash,London Calling,2016-12-08 10:18:00
The Black Keys,Lonely Boy,2016-12-08 10:21:00
Bee Gees,"Lonely Days, Lonely Nights",2016-12-08 10:24:00
Old 97's,Lonely Holiday,2016-12-08 10:28:00
John Mellencamp,Lonely Ol' Night,2016-12-08 10:33:00
Jackie Wilson,Lonely Teardrops,2016-12-08 10:37:00
Dr. Dog,Lonesome,2016-12-08 10:39:00
Bruce Springsteen,Lonesome Day,2016-12-08 10:43:00
James Taylor,Long Ago And Far Away,2016-12-08 10:47:00
Creedence Clearwater Revival,Long As I Can See The Light,2016-12-08 10:50:00
Phoenix,Long Distance Call,2016-12-08 10:55:00
Little Feat,Long Distance Love,2016-12-08 10:58:00
Yes,Long Distance Runaround,2016-12-08 11:01:00
The Style Council,Long Hot Summer,2016-12-08 11:05:00
The Who,Long Live Rock,2016-12-08 11:10:00
The Stills-Young Band,Long May You Run,2016-12-08 11:14:00
Junior Reid,Long Road,2016-12-08 11:19:00
Little Richard,Long Tall Sally,2016-12-08 11:25:00
Billie Joe + Norah,Long Time Gone,2016-12-08 11:27:00
Crosby Stills & Nash,Long Time Gone,2016-12-08 11:30:00
Tom Waits,Long Way Home,2016-12-08 11:36:00
Lydia Loveless,Longer,2016-12-08 11:39:00
Bonnie Raitt,Longing In Their Hearts,2016-12-08 11:44:00
David Bowie,Look Back In Anger,2016-12-08 11:49:00
Nathaniel Rateliff & The Night Sweats,Look It Here,2016-12-08 11:52:00
Neil Young,Look Out For My Love,2016-12-08 11:56:00
Joe Jackson,Look Sharp,2016-12-08 12:00:00
Justin Townes Earle,Look The Other Way,2016-12-08 12:04:00
Al Green,Look What You've Done For Me,2016-12-08 12:07:00
Bobby Womack,Lookin' For A Love,2016-12-08 12:11:00
Matthew Sweet,Looking At The Sun,2016-12-08 12:14:00
The J. Geils Band,Looking For A Love,2016-12-08 12:18:00
Robert Palmer,Looking For Clues,2016-12-08 12:21:00
Chris Rea,Looking For The Summer,2016-12-08 12:28:00
Neil Young,Lookout Joe,2016-12-08 12:33:00
Bob Weir,Looks Like Rain,2016-12-08 12:37:00
Linda Ronstadt,Lose Again,2016-12-08 12:43:00
Beck,Loser,2016-12-08 12:47:00
R. E. M.,Losing My Religion,2016-12-08 12:52:00
Dawg Yawp,Lost At Sea,2016-12-08 12:57:00
The Head And The Heart,Lost In My Mind,2016-12-08 13:01:00
Bruce Springsteen,Lost In The Flood,2016-12-08 13:06:00
The Clash,Lost In The Supermarket,2016-12-08 13:12:00
Blue Rodeo,Lost Together,2016-12-08 13:15:00
Pete Yorn,Lost Weekend,2016-12-08 13:22:00
Coldplay,Lost!,2016-12-08 13:26:00
Neil Young,Lotta Love,2016-12-08 13:29:00
R. E. M.,Lotus,2016-12-08 13:32:00
Jamie xx,Loud Places,2016-12-08 13:38:00
The Kingsmen,Louie Louie,2016-12-08 13:42:00
Randy Newman,Louisiana 1927,2016-12-08 13:45:00
G Love,Love,2016-12-08 13:49:00
Michael Kiwanuka,Love & Hate,2016-12-08 13:53:00
Mercy,Love (can Make You Happy),2016-12-08 14:00:00
The Who,Love Ain't For Keeping,2016-12-08 14:03:00
Joan Armatrading,Love And Affection,2016-12-08 14:07:00
Al Green,Love And Happiness,2016-12-08 14:12:00
Toots Hibbert,Love And Happiness,2016-12-08 14:17:00
Nanci Griffith,Love At The Five & Dime,2016-12-08 14:24:00
Edison Lighthouse,Love Grows (Where My Rosemary Goes),2016-12-08 14:29:00
Diana Ross,Love Hangover,2016-12-08 14:33:00
Bonnie Raitt,Love Has No Pride,2016-12-08 14:37:00
The Doors,Love Her Madly,2016-12-08 14:41:00
Nazareth,Love Hurts,2016-12-08 14:44:00
Gram Parsons,Love Hurts,2016-12-08 14:48:00
The Raveonettes,Love In A Trashcan,2016-12-08 14:53:00
Utopia,Love In Action,2016-12-08 14:56:00
The Rolling Stones,Love In Vain,2016-12-08 15:00:00
Aerosmith,Love In An Elevator,2016-12-08 15:05:00
Kate & Anna McGarrigle,Love Is,2016-12-08 15:11:00
Paul Mauriat,Love Is Blue,2016-12-08 15:16:00
Sheryl Crow,Love Is A Good Thing,2016-12-08 15:18:00
Amy Winehouse,Love Is A Losing Game,2016-12-08 15:24:00
Gary Wright,Love Is Alive,2016-12-08 15:26:00
The Troggs,Love Is All Around,2016-12-08 15:30:00
Jane Siberry,Love Is Everything,2016-12-08 15:33:00
The Supremes,Love Is Like An Itching In My Heart,2016-12-08 15:39:00
Sweet,Love Is Like Oxygen,2016-12-08 15:42:00
Mickey & Sylvia,Love Is Strange,2016-12-08 15:52:00
Utopia,Love Is The Answer,2016-12-08 15:55:00
Roxy Music,Love Is The Drug,2016-12-08 16:00:00
Sting,Love Is The Seventh Wave,2016-12-08 16:04:00
Brighter Side Of Darkness,Love Jones,2016-12-08 16:08:00
Bonnie Raitt,Love Letter,2016-12-08 16:14:00
The Beatles,Love Me Do,2016-12-08 16:18:00
Bonnie Raitt,Love Me Like A Man,2016-12-08 16:20:00
Boz Scaggs,Love Me Tomorrow,2016-12-08 16:23:00
The Doors,Love Me Two Times,2016-12-08 16:26:00
Bob Dylan,Love Minus Zero / No Limit,2016-12-08 16:32:00
Sigue Sigue Sputnik,Love Missle F1-11,2016-12-08 16:34:00
Psychedelic Furs,Love My Way,2016-12-08 16:38:00
Santana,Love of my Life,2016-12-08 16:42:00
Todd Rundgren,Love Of The Common Man,2016-12-08 16:48:00
John Mayer,Love on the Weekend,2016-12-08 16:51:00
Jimi Hendrix,Love Or Confusion,2016-12-08 16:56:00
Haircut One Hundred,Love Plus One,2016-12-08 17:00:00
The Searchers,Love Potion Number Nine,2016-12-08 17:03:00
The Who,Love Reign O'er Me,2016-12-08 17:05:00
Ohio Players,Love Rollercoaster,2016-12-08 17:14:00
Red Hot Chili Peppers,Love Rollercoaster,2016-12-08 17:17:00
B-52's,Love Shack,2016-12-08 17:21:00
Bonnie Raitt,Love Sneakin' Up On You,2016-12-08 17:26:00
Elton John,Love Song,2016-12-08 17:31:00
Sara Bareilles,Love Song,2016-12-08 17:35:00
The J. Geils Band,Love Stinks,2016-12-08 17:40:00
Stevie Ray Vaughan,Love Struck Baby,2016-12-08 17:44:00
Stephen Stills,Love The One You're With,2016-12-08 17:46:00
Patty Griffin,Love Throws A Line,2016-12-08 17:51:00
Teddy Pendergrass,Love TKO,2016-12-08 17:55:00
Donna Summer,Love To Love You Baby,2016-12-08 18:00:00
The O'Jays,Love Train,2016-12-08 18:03:00
Iron And Wine,Love Vigilantes,2016-12-08 18:09:00
New Order,Love Vigilantes,2016-12-08 18:12:00
Pablo Cruise,Love Will Find A Way,2016-12-08 18:16:00
Joy Division,Love Will Tear Us Apart,2016-12-08 18:20:00
Major Harris,Love Won't Let Me Wait,2016-12-08 18:25:00
Devo,Love Without Anger,2016-12-08 18:31:00
The Cardigans,Lovefool,2016-12-08 18:33:00
Bill Withers,Lovely Day,2016-12-08 18:36:00
The Beatles,Lovely Rita,2016-12-08 18:43:00
Leonard Cohen,Lover Lover Lover,2016-12-08 18:46:00
Mumford & Sons,Lover of the Light,2016-12-08 18:49:00
Florence And The Machine,Lover To Lover,2016-12-08 18:56:00
Jeff Buckley,"Lover, You Should've Come Over",2016-12-08 19:00:00
Bruce Cockburn,Lovers In A Dangerous Time,2016-12-08 19:06:00
Coldplay,Lovers In Japan,2016-12-08 19:11:00
The Clash,Lover's Rock,2016-12-08 19:15:00
Stevie Wonder,Love's In Need of Love Today,2016-12-08 19:20:00
Paul Simon,Loves Me Like A Rock,2016-12-08 19:27:00
Love Unlimited Orchestra,Love's Theme,2016-12-08 19:31:00
The Cure,Lovesong,2016-12-08 19:35:00
Taj Mahal,Lovin' In My Baby's Eyes,2016-12-08 19:39:00
The Rolling Stones,Loving Cup,2016-12-08 19:42:00
Cracker,Low,2016-12-08 19:47:00
The Kinks,Low Budget,2016-12-08 19:51:00
War,Low Rider,2016-12-08 19:57:00
Traffic,Low Spark Of High-heeled Boys,2016-12-08 20:00:00
Boz Scaggs,Lowdown,2016-12-08 20:13:00
My Morning Jacket,Lowdown,2016-12-08 20:19:00
Little Richard,Lucille,2016-12-08 20:24:00
Bonnie Raitt,Luck Of The Draw,2016-12-08 20:26:00
Emerson Lake & Palmer,Lucky Man,2016-12-08 20:31:00
Blood Sweat & Tears,Lucretia Macevil,2016-12-08 20:36:00
Suzanne Vega,Luka,2016-12-08 20:41:00
The Lemonheads,Luka,2016-12-08 20:45:00
Iggy Pop,Lust For Life,2016-12-08 20:49:00
Bobby Darin,Mack The Knife,2016-12-08 20:54:00
Genesis,Mad Man Moon,2016-12-08 20:58:00
Patty Griffin,Mad Mission,2016-12-08 21:05:00
Gary Jules,Mad World,2016-12-08 21:09:00
Tears For Fears,Mad World,2016-12-08 21:12:00
Elmore James,Madison Blues,2016-12-08 21:17:00
Elton John,Madman Across The Water,2016-12-08 21:20:00
Rod Stewart,Maggie May,2016-12-08 21:26:00
Bob Dylan,Maggie's Farm,2016-12-08 21:31:00
Coldplay,Magic,2016-12-08 21:36:00
The Who,Magic Bus,2016-12-08 21:40:00
Steppenwolf,Magic Carpet Ride,2016-12-08 21:44:00
Heart,Magic Man,2016-12-08 21:49:00
De La Soul,Magic Number,2016-12-08 21:54:00
The Beatles,Magical Mystery Tour,2016-12-08 21:58:00
Walter Egan,Magnet And Steel,2016-12-08 22:01:00
My Morning Jacket,Mahgeetah,2016-12-08 22:04:00
Eric Clapton,Mainline Florida,2016-12-08 22:12:00
Sergio Mendes & Brasil '66,Mais Que Nada,2016-12-08 22:16:00
James Brown,Make It Funky,2016-12-08 22:18:00
Bread,Make It With You,2016-12-08 22:27:00
The Decemberists,Make You Better,2016-12-08 22:31:00
Brett Dennen,Make You Crazy,2016-12-08 22:35:00
Husker Du,Makes No Sense At All,2016-12-08 22:38:00
Dr. John,Makin' Whoopee,2016-12-08 22:42:00
Talking Heads,Making Flippy Floppy,2016-12-08 22:46:00
XTC,Making Plans For Nigel,2016-12-08 22:52:00
The Creation,Making Time,2016-12-08 22:56:00
Dr. John,Mama Roux,2016-12-08 22:59:00
LL Cool J,Mama Said Knock You Out,2016-12-08 23:02:00
The Heptones,Mama Say,2016-12-08 23:07:00
Randy Newman,Mama Told Me Not To Come,2016-12-08 23:10:00
Grateful Dead,Mama Tried,2016-12-08 23:13:00
Merle Haggard,Mama Tried,2016-12-08 23:16:00
Junior,Mama Used To Say,2016-12-08 23:18:00
Electric Light Orchestra,Ma-ma-ma Belle,2016-12-08 23:22:00
Arrested Development,Mama's Always On Stage,2016-12-08 23:25:00
Ben Harper,Mama's Got A Girlfriend,2016-12-08 23:28:00
T Rex,Mambo Sun,2016-12-08 23:33:00
Bob Dylan,Man Gave Names To All The Animals,2016-12-08 23:36:00
Warren Haynes,Man In Motion,2016-12-08 23:40:00
R. E. M.,Man On The Moon,2016-12-08 23:44:00
Robert Palmer,"Man Smart, Woman Smarter",2016-12-08 23:50:00
Paul McCartney,Man We Was Lonely,2016-12-08 23:53:00
Sinead O'Connor,Mandinka,2016-12-08 23:56:00
Rod Stewart,Mandolin Wind,2016-12-09 00:00:00
Jimi Hendrix,Manic Depression,2016-12-09 00:05:00
Bangles,Manic Monday,2016-12-09 00:09:00
Muddy Waters,Mannish Boy,2016-12-09 00:13:00
Vampire Weekend,Mansard Roof,2016-12-09 00:18:00
Jimmy Cliff,Many Rivers To Cross,2016-12-09 00:20:00
Jimmy Buffett,Margaritaville,2016-12-09 00:24:00
The Blasters,Marie Marie,2016-12-09 00:28:00
Suzanne Vega,Marlene On The Wall,2016-12-09 00:30:00
Television,Marquee Moon,2016-12-09 00:35:00
Crosby Stills & Nash,Marrakesh Express,2016-12-09 00:45:00
St. Vincent,Marry Me,2016-12-09 00:47:00
The Beatles,Martha My Dear,2016-12-09 00:53:00
Tom Petty,Mary Jane's Last Dance,2016-12-09 00:55:00
Bruce Springsteen,Mary Queen Of Arkansas,2016-12-09 01:00:00
The Monkees,"Mary, Mary",2016-12-09 01:05:00
Run-DMC,"Mary, Mary",2016-12-09 01:07:00
Bee Gees,Massachusetts,2016-12-09 01:12:00
Stevie Wonder,Master Blaster (Jammin'),2016-12-09 01:14:00
Bob Dylan,Masters of War,2016-12-09 01:19:00
Fairport Convention,Matty Groves,2016-12-09 01:24:00
Eric Clapton,May You Never,2016-12-09 01:32:00
John Martyn,May You Never,2016-12-09 01:35:00
Buddy Holly,Maybe Baby,2016-12-09 01:39:00
Paul McCartney,Maybe I'm Amazed,2016-12-09 01:41:00
Chuck Berry,Maybellene,2016-12-09 01:45:00
The Allman Brothers,Maydell,2016-12-09 01:47:00
XTC,Mayor Of Simpleton,2016-12-09 01:52:00
Leon Russell,Me & Baby Jane,2016-12-09 01:56:00
War,Me And Baby Brother,2016-12-09 02:00:00
Janis Joplin,Me And Bobby McGee,2016-12-09 02:03:00
Paul Simon,Me And Julio Down By The Schoolyard,2016-12-09 02:07:00
NRBQ,Me And The Boys,2016-12-09 02:11:00
R. E. M.,Me In Honey,2016-12-09 02:14:00
Joan Armatrading,Me Myself I,2016-12-09 02:18:00
De La Soul,Me Myself & I,2016-12-09 02:22:00
Joe Walsh,Meadows,2016-12-09 02:26:00
The Beatles,Mean Mr. Mustard,2016-12-09 02:30:00
Bruce Springsteen,Meeting Across The River,2016-12-09 02:32:00
The Allman Brothers,Melissa,2016-12-09 02:35:00
Neil Young,Mellow My Mind,2016-12-09 02:39:00
Donovan,Mellow Yellow,2016-12-09 02:42:00
The Rolling Stones,Melody,2016-12-09 02:45:00
Bee Gees,Melody Fair,2016-12-09 02:52:00
Phil Roy,Melt,2016-12-09 02:56:00
Mick Jagger,Memo From Turner,2016-12-09 03:00:00
The Rolling Stones,Memory Motel,2016-12-09 03:04:00
Chuck Berry,Memphis,2016-12-09 03:12:00
John Hiatt,Memphis In The Meantime,2016-12-09 03:14:00
King Curtis,Memphis Soul Stew,2016-12-09 03:18:00
Sir Douglas Quintet,Mendocino,2016-12-09 03:26:00
David Lindley,Mercury Blues,2016-12-09 03:28:00
Steve Miller Band,Mercury Blues,2016-12-09 03:32:00
Duffy,Mercy,2016-12-09 03:36:00
Marvin Gaye,Mercy Mercy Me (The Ecology),2016-12-09 03:39:00
Peter Gabriel,Mercy Street,2016-12-09 03:43:00
The Replacements,Merry-Go-Round,2016-12-09 03:47:00
Cage The Elephant,Mess Around,2016-12-09 03:51:00
Dr. John,Mess Around,2016-12-09 03:54:00
Professor Longhair,Mess Around,2016-12-09 03:57:00
The Police,Message In A Bottle,2016-12-09 04:00:00
The Pretenders,Message Of Love,2016-12-09 04:05:00
Junior Wells,Messin' With The Kid,2016-12-09 04:08:00
Lucinda Williams,Metal Firecracker,2016-12-09 04:12:00
T Rex,Metal Guru,2016-12-09 04:15:00
The Church,Metropolis,2016-12-09 04:18:00
Bob Weir,Mexicali Blues,2016-12-09 04:22:00
Wall Of Voodoo,Mexican Radio,2016-12-09 04:26:00
Billy Joel,Miami 2017,2016-12-09 04:29:00
Emmylou Harris,Michaelangelo,2016-12-09 04:36:00
The Beatles,Michelle,2016-12-09 04:41:00
The Pretenders,Middle Of The Road,2016-12-09 04:44:00
M83,Midnight City,2016-12-09 04:48:00
John Barry,Midnight Cowboy,2016-12-09 04:53:00
Steely Dan,Midnight Cruiser,2016-12-09 04:56:00
The Stills-Young Band,Midnight On The Bay,2016-12-09 05:00:00
The Rolling Stones,Midnight Rambler,2016-12-09 05:04:00
Gregg Allman,Midnight Rider,2016-12-09 05:11:00
The Allman Brothers,Midnight Rider,2016-12-09 05:15:00
Creedence Clearwater Revival,Midnight Special,2016-12-09 05:19:00
Gladys Knight & the Pips,Midnight Train To Georgia,2016-12-09 05:23:00
Chris Botti,Midnight Without You,2016-12-09 05:28:00
Jerry Garcia,Might As Well,2016-12-09 05:32:00
The Spinners,Mighty Love,2016-12-09 05:37:00
Cowboy Junkies,Miles From Our Home,2016-12-09 05:42:00
Syd Straw,Million Miles,2016-12-09 05:46:00
John Lennon,Mind Games,2016-12-09 05:50:00
Josh Ritter,Mind's Eye,2016-12-09 05:54:00
Santana,Mirage,2016-12-09 05:58:00
The English Beat,Mirror In The Bathroom,2016-12-09 06:02:00
Dick Dale,Miserlou,2016-12-09 06:08:00
Faces,Miss Judy's Farm,2016-12-09 06:10:00
Elliott Smith,Miss Misery,2016-12-09 06:13:00
Sugar Blue,Miss You,2016-12-09 06:20:00
The Rolling Stones,Miss You,2016-12-09 06:26:00
Modest Mouse,Missed The Boat,2016-12-09 06:31:00
Eurythmics,Missionary Man,2016-12-09 06:38:00
Bob Dylan,Mississippi,2016-12-09 06:42:00
Bobbie Gentry,Mississippi Delta,2016-12-09 06:52:00
Grateful Dead,Mississippi Half-step Uptown Toodleloo,2016-12-09 06:55:00
Mountain,Mississippi Queen,2016-12-09 07:01:00
The National,Mistaken For Strangers,2016-12-09 07:03:00
Led Zeppelin,Misty Mountain Hop,2016-12-09 07:07:00
Genesis,Misunderstanding,2016-12-09 07:14:00
Sly & The Family Stone,M'lady,2016-12-09 07:17:00
Crash Test Dummies,Mmm Mmm Mmm Mmm,2016-12-09 07:22:00
Led Zeppelin,Moby Dick,2016-12-09 07:26:00
Taj Mahal,Mockingbird,2016-12-09 07:30:00
Grant Lee Buffalo,Mockingbirds,2016-12-09 07:34:00
Arcade Fire,Modern Man,2016-12-09 07:41:00
David Bowie,Modern Love,2016-12-09 07:45:00
Warren Zevon,Mohammed's Radio,2016-12-09 07:53:00
Elton John,Mona Lisas And Mad Hatters,2016-12-09 07:56:00
Wilco,Monday,2016-12-09 08:02:00
Fleetwood Mac,Monday Morning,2016-12-09 08:05:00
The Mamas & The Papas,"Monday, Monday",2016-12-09 08:08:00
Pink Floyd,Money,2016-12-09 08:13:00
The Beatles,Money (That's What I Want),2016-12-09 08:20:00
